user_id,friend_id
59,392
205,217
394,116
411,470
15,470
450,398
221,346
210,187
289,480
98,131
175,351
288,228
100,177
378,121
89,18
281,188
415,188
401,290
57,480
128,131
322,347
470,245
184,413
445,188
408,306
158,131
163,475
273,81
278,425
372,60
61,198
135,147
238,245
458,19
475,188
94,496
405,358
190,204
267,424
453,25
491,317
150,24
246,486
433,312
111,261
331,35
74,379
261,205
51,395
412,374
274,440
375,492
444,97
226,369
391,436
485,71
201,312
275,261
297,20
13,261
462,87
250,204
444,447
136,102
153,271
254,323
152,46
157,390
303,215
416,92
490,41
72,467
433,446
455,205
147,52
133,154
224,272
358,272
449,390
182,46
321,390
164,406
219,113
236,282
161,108
386,226
413,329
177,52
215,344
388,272
481,463
291,339
404,216
478,165
120,457
142,216
367,334
272,447
395,288
72,12
127,473
277,417
15,417
472,104
279,463
26,17
485,339
177,186
484,114
179,232
441,417
119,366
463,176
141,125
191,242
3,191
457,361
94,309
176,119
286,479
360,428
192,63
361,249
72,146
58,248
144,22
149,366
322,294
52,433
487,361
412,187
54,479
150,187
369,490
253,315
275,74
385,434
445,485
197,383
178,141
291,18
403,259
248,321
456,270
285,388
134,192
347,485
72,280
39,332
474,260
113,254
187,203
247,254
333,28
486,270
310,44
139,162
240,214
226,316
312,90
349,157
316,209
388,85
296,496
392,204
34,496
442,321
464,80
276,29
6,168
97,286
55,60
435,281
154,39
35,347
117,157
455,152
138,445
284,270
96,219
228,338
209,96
52,112
164,353
150,455
38,214
487,40
337,281
411,230
423,55
69,466
413,276
91,225
499,50
182,343
258,338
43,184
156,61
142,163
23,471
168,71
173,415
76,482
115,410
309,461
436,236
339,303
77,303
58,61
127,420
322,107
415,298
74,5
51,21
205,461
301,169
278,185
280,231
5,26
82,246
142,297
235,488
348,365
45,364
480,292
286,426
285,201
288,472
341,483
52,380
19,432
74,139
454,360
165,257
491,427
155,478
241,252
72,443
70,370
144,319
199,26
317,247
407,140
445,432
104,139
252,37
255,308
67,257
120,83
364,443
419,150
83,201
234,370
60,217
473,386
440,438
99,145
497,191
213,432
309,140
56,448
116,499
185,104
212,207
14,222
358,32
399,33
476,253
187,150
356,336
342,438
205,140
44,222
444,341
411,393
386,336
367,94
27,403
435,228
388,382
250,448
324,397
272,207
268,465
323,172
174,49
339,116
397,94
228,285
492,331
471,393
130,100
204,49
333,459
107,116
258,285
445,111
348,178
124,470
494,3
311,296
99,413
121,172
286,239
98,188
1,255
362,234
422,285
213,111
251,403
361,9
399,301
94,419
438,229
131,486
79,296
394,307
375,65
58,358
181,199
129,9
487,471
225,471
32,76
109,296
370,71
83,14
253,425
65,374
115,491
285,148
324,76
136,25
141,369
497,4
232,487
361,143
405,415
37,19
116,312
479,364
138,71
454,307
476,66
282,200
92,76
47,333
391,143
69,92
470,436
396,487
385,328
486,380
472,482
71,138
444,154
125,374
9,199
349,267
440,385
118,334
178,385
250,261
194,329
231,396
192,441
453,216
117,267
134,436
282,334
20,334
413,36
261,396
374,273
448,222
236,339
34,390
312,334
446,334
275,452
443,36
484,37
286,52
360,1
351,447
189,119
216,222
251,216
176,42
304,227
343,155
155,104
293,68
36,412
72,69
223,238
369,63
355,165
429,114
448,356
434,458
470,115
468,42
373,182
423,299
161,299
188,402
50,468
447,104
158,1
259,53
364,69
388,463
61,68
102,69
140,361
327,187
191,299
347,58
383,469
42,176
459,464
244,310
192,120
73,428
282,13
394,254
342,64
433,182
149,423
245,131
317,7
470,249
412,244
123,141
202,434
296,69
370,18
466,480
447,238
218,378
80,444
313,423
156,439
255,418
324,23
7,316
477,265
138,18
248,378
46,429
473,496
206,152
192,254
233,255
16,28
95,321
356,96
361,440
39,389
359,367
0,434
187,260
51,399
407,34
393,136
34,203
199,270
317,491
391,440
388,142
99,39
219,333
269,450
442,378
478,35
180,378
345,445
9,496
421,440
131,112
492,91
185,348
490,395
352,461
126,118
376,266
279,333
182,400
327,0
313,102
43,241
404,220
82,169
115,117
290,118
119,236
435,472
168,128
189,416
288,395
343,102
21,51
133,292
320,118
72,16
295,61
410,11
107,10
371,56
68,247
376,400
348,72
394,417
375,175
91,416
424,67
28,67
406,427
65,134
426,113
329,180
403,129
482,422
141,129
306,196
116,72
286,483
330,1
46,242
473,309
454,67
192,67
285,258
58,252
19,489
454,417
146,72
390,432
375,309
102,150
107,494
201,129
425,22
254,140
56,155
135,448
479,258
382,325
117,27
309,197
358,89
30,223
412,325
150,325
409,27
312,94
215,161
182,213
335,455
27,110
481,280
429,90
318,259
122,347
45,100
124,393
297,321
60,408
330,269
346,213
62,454
98,111
459,90
1,178
174,106
77,173
168,291
300,218
30,357
415,168
184,43
68,60
188,162
17,280
204,106
80,70
318,393
101,358
445,168
483,460
119,183
480,162
158,111
286,296
272,398
308,55
346,347
211,122
422,342
475,168
191,409
246,116
399,358
347,168
58,65
264,133
176,286
188,296
31,312
429,358
33,358
470,359
299,477
177,487
419,20
9,122
102,313
495,15
403,426
477,375
100,425
174,374
497,61
479,421
14,92
454,364
113,71
187,20
247,71
357,431
260,498
342,308
410,442
47,390
335,268
481,93
125,431
201,426
421,200
200,201
351,370
76,165
268,335
37,210
422,21
152,160
224,36
377,278
90,221
134,493
20,391
455,319
92,267
261,453
448,279
429,37
10,53
122,294
101,171
120,221
50,391
105,98
297,268
286,109
76,299
459,37
290,228
381,346
78,345
119,346
243,412
22,413
415,115
52,63
304,284
59,453
133,402
496,454
155,161
432,469
110,418
369,120
423,356
445,115
123,64
161,356
348,182
408,233
485,453
237,351
350,228
80,367
88,228
387,295
82,413
63,171
362,238
329,290
494,357
457,475
42,233
116,182
176,233
341,300
19,249
132,126
266,126
147,434
155,295
394,311
53,18
144,136
262,357
322,408
451,64
236,75
370,75
7,23
139,142
364,260
498,260
354,481
2,29
67,424
330,245
60,384
192,311
266,260
90,34
492,14
262,491
331,96
336,440
242,24
321,317
123,332
296,260
120,34
391,497
64,102
316,323
402,97
118,338
99,96
43,164
76,112
193,108
421,497
168,51
76,462
131,169
395,215
343,25
152,457
432,282
449,451
127,400
471,210
187,451
30,467
126,175
332,51
411,344
376,323
87,220
215,405
237,164
388,333
200,282
286,56
332,401
387,108
115,174
381,293
40,0
265,118
251,220
344,411
368,216
492,282
417,108
433,52
70,0
149,293
471,344
448,360
184,287
299,237
26,78
218,248
66,416
498,73
167,468
201,52
13,1
216,360
238,119
348,479
381,427
482,479
254,63
287,11
56,78
498,423
360,489
454,124
305,1
287,361
320,309
347,412
111,135
116,479
165,371
335,28
338,299
412,248
486,197
150,248
370,22
273,89
201,186
275,135
440,202
82,494
250,78
7,320
461,490
494,438
419,264
367,74
97,213
9,366
60,331
35,274
379,84
62,377
384,428
185,218
138,372
377,388
432,95
110,44
471,23
247,315
30,280
71,89
15,157
428,326
488,377
221,33
432,445
91,152
201,320
118,285
462,95
145,388
464,141
307,157
23,398
45,157
94,49
286,219
497,439
230,95
78,455
59,213
224,280
339,230
55,471
110,178
397,208
314,173
126,122
337,342
15,291
390,168
106,409
128,168
427,235
316,404
140,178
219,471
198,348
10,297
404,224
381,240
158,168
135,184
173,476
484,338
382,61
19,9
170,178
249,471
265,415
361,123
347,225
58,122
438,343
75,291
493,50
299,184
51,82
338,112
53,128
414,107
488,56
256,487
468,343
5,87
197,257
109,410
257,308
348,426
12,477
482,426
461,303
484,472
479,128
234,297
368,297
456,144
46,246
426,467
141,483
171,133
456,494
127,26
113,128
54,487
453,196
171,483
240,88
129,257
183,493
291,26
370,319
7,267
409,247
254,144
259,488
6,42
9,313
83,262
210,37
286,32
384,375
76,222
134,200
309,201
39,340
340,268
59,26
339,43
363,437
437,386
416,263
127,160
374,37
453,330
57,330
434,88
117,381
455,376
316,217
355,145
448,336
71,386
411,454
423,279
445,38
50,448
480,32
99,340
362,161
59,160
251,330
397,155
228,346
91,233
466,110
295,228
181,126
167,228
258,346
406,244
354,54
82,120
297,459
61,182
156,419
324,3
213,172
339,311
347,172
479,291
267,408
170,475
357,301
412,8
491,301
260,368
246,470
433,296
218,142
10,378
354,188
32,137
51,379
104,13
483,9
125,301
364,317
83,75
88,419
201,296
99,19
137,311
233,19
329,481
463,481
442,358
405,476
37,80
490,25
21,486
284,307
358,256
129,204
182,30
448,149
486,441
184,76
48,215
199,384
334,20
64,159
8,35
153,389
180,492
323,46
78,215
222,344
208,446
455,323
298,339
430,266
300,385
85,231
126,232
434,385
184,210
277,401
235,175
334,154
177,170
256,463
478,283
4,400
292,278
94,293
168,242
121,396
154,344
454,47
230,339
1,479
128,62
89,299
223,299
283,350
448,417
107,124
109,170
183,119
188,463
202,361
139,12
125,114
199,63
237,355
28,181
66,473
107,474
142,468
381,484
403,243
480,463
479,238
176,237
60,254
454,181
170,422
117,7
320,366
70,191
493,294
449,187
321,187
49,253
428,249
312,74
289,90
440,259
388,69
217,187
255,479
7,377
103,85
4,79
157,321
248,439
55,44
173,265
305,192
35,331
458,434
222,157
59,136
298,152
108,28
187,321
412,439
448,96
90,388
15,214
488,434
240,332
221,90
27,224
43,168
442,439
142,147
216,96
157,455
366,40
271,153
147,117
133,219
397,265
471,214
314,230
184,157
225,158
54,276
293,292
274,50
167,338
253,112
257,231
329,107
158,225
61,292
479,51
19,66
98,359
288,456
399,472
72,77
190,298
209,348
245,5
415,416
14,72
487,292
390,359
91,477
414,164
317,231
129,180
468,400
354,298
13,5
44,72
156,313
142,415
183,416
45,482
419,134
368,354
60,201
473,370
137,421
398,196
40,488
213,416
361,314
347,416
190,432
171,190
453,253
486,201
150,252
263,129
342,422
53,319
428,196
139,93
125,195
69,263
242,191
275,139
385,499
13,139
407,258
123,499
197,448
467,309
7,324
81,273
4,26
157,268
330,196
99,263
324,381
346,140
351,484
153,499
323,156
400,376
4,376
152,274
96,150
154,320
131,336
203,212
356,454
428,330
279,207
317,499
353,156
69,397
129,448
434,495
219,341
258,269
122,408
120,335
161,336
97,351
119,110
124,454
196,330
311,280
457,105
323,290
191,336
94,403
52,177
131,470
112,228
299,54
202,121
47,183
451,44
373,353
385,178
423,470
161,470
235,419
286,357
65,358
63,285
211,183
40,301
100,352
347,229
400,55
37,3
75,295
212,4
19,363
352,14
58,476
493,404
336,420
470,420
294,194
321,297
445,363
123,312
350,476
372,235
484,476
231,30
248,199
495,76
178,369
76,92
479,482
325,15
416,133
357,492
455,246
317,312
129,261
247,482
321,431
486,498
310,272
258,82
411,324
29,30
423,149
409,251
161,149
367,25
64,216
275,436
25,261
115,154
189,103
249,154
340,272
400,323
399,98
168,165
30,231
92,328
293,52
397,375
209,324
333,390
258,216
411,458
353,453
27,468
424,104
61,52
214,294
98,119
404,391
307,458
100,165
22,474
75,108
228,350
360,469
431,120
110,479
433,166
130,165
107,181
258,350
197,74
202,418
348,243
466,464
140,479
440,182
324,7
114,197
232,418
287,125
361,74
326,53
452,192
56,192
0,68
244,428
169,254
58,423
92,7
223,490
14,316
437,419
69,23
74,367
299,485
321,244
164,260
241,480
337,188
370,136
48,85
221,13
485,59
44,316
118,265
2,90
464,121
254,311
309,18
367,188
248,496
344,204
379,198
131,96
309,368
400,486
111,383
358,260
148,450
127,327
108,85
486,445
448,153
392,29
221,147
177,40
163,142
237,91
297,142
214,107
219,451
291,327
120,445
180,496
268,343
6,343
366,97
272,435
244,107
323,400
59,327
155,35
72,0
110,292
112,338
10,61
87,281
26,5
499,225
447,35
269,113
141,113
306,180
56,5
19,123
431,67
174,411
394,185
347,339
396,231
220,5
51,196
486,124
274,241
296,0
177,308
130,462
204,411
273,16
278,360
47,427
28,185
451,288
253,303
445,473
403,247
172,314
158,416
419,191
135,432
248,309
192,185
324,304
384,355
347,473
400,299
89,437
336,314
358,73
51,330
90,258
439,412
386,27
430,299
481,264
393,417
296,484
370,433
43,38
81,330
120,258
6,156
340,32
419,325
23,325
97,274
119,33
157,325
480,12
243,99
196,253
289,444
457,28
319,94
425,490
323,213
284,258
325,259
14,397
471,84
11,99
52,100
434,202
277,218
15,218
240,336
242,382
402,105
11,449
388,207
66,156
313,33
103,223
255,28
402,455
94,110
135,111
286,280
272,382
115,398
249,398
343,33
436,224
339,291
0,44
203,403
353,347
301,157
204,224
295,342
391,50
5,14
142,285
274,404
348,353
334,455
419,4
61,296
116,3
327,415
1,430
384,168
37,60
377,128
146,3
16,122
49,70
491,415
260,482
414,168
70,358
336,477
69,133
102,81
201,60
104,127
446,241
495,133
178,426
76,149
458,251
227,318
356,324
342,426
53,323
226,251
418,421
44,210
11,262
197,452
145,262
219,211
388,20
258,139
6,103
307,31
23,272
83,323
275,493
383,26
99,267
497,313
367,432
229,498
265,155
339,104
325,206
490,273
397,82
230,319
356,458
298,453
17,211
430,380
108,329
295,155
184,324
235,289
274,217
462,453
327,228
24,227
98,176
142,448
216,397
276,448
78,463
19,233
239,7
357,228
147,418
95,228
293,243
205,396
204,171
107,238
148,239
468,217
258,407
280,166
51,306
445,233
393,43
197,131
172,74
398,13
306,424
479,352
231,250
303,126
341,418
93,316
150,69
342,239
58,480
144,254
493,408
336,424
239,491
261,250
247,352
197,265
150,419
26,383
86,434
488,414
161,19
83,136
27,204
104,424
233,80
291,250
351,301
477,440
103,199
6,266
39,214
479,486
152,91
357,496
35,445
134,424
342,373
133,199
432,266
108,142
113,486
242,142
489,19
409,255
101,102
427,272
289,338
237,148
242,492
489,369
425,384
268,400
196,497
325,153
131,287
79,97
491,41
260,108
31,56
36,400
471,328
11,343
258,220
225,272
445,46
49,46
427,406
177,231
179,277
440,52
473,0
478,344
137,51
67,221
378,113
452,62
264,11
431,124
58,293
171,170
262,288
165,355
338,283
68,422
49,180
183,180
34,57
391,294
88,293
67,355
227,78
213,180
306,371
4,6
231,197
206,140
266,191
324,361
453,17
439,119
309,238
377,372
432,79
113,299
321,248
90,315
150,366
277,141
221,17
485,63
275,253
489,182
217,248
404,74
180,366
381,90
4,140
97,331
344,208
330,310
324,495
76,393
57,151
497,423
496,198
284,315
471,141
149,90
52,157
112,208
184,84
376,254
240,393
64,167
316,388
388,264
118,403
489,316
406,281
103,280
194,398
142,208
216,157
367,326
441,275
119,224
191,100
311,394
346,388
422,383
59,331
361,107
77,348
75,275
264,174
52,291
33,49
126,240
165,168
239,117
338,96
68,235
188,337
279,455
488,40
66,347
33,399
197,241
255,219
7,117
172,184
158,286
22,425
383,404
498,354
83,112
248,179
368,281
98,420
137,348
192,55
233,56
285,246
477,416
458,174
260,189
378,410
474,118
111,66
264,308
410,133
0,235
74,184
261,10
439,282
53,246
70,415
144,364
391,241
445,477
82,425
178,133
219,134
296,354
26,493
125,472
157,195
76,206
323,83
455,10
185,149
377,319
358,77
41,370
490,196
206,437
261,144
302,145
164,211
282,432
411,88
240,206
188,16
293,32
261,494
355,129
71,370
200,26
386,381
408,140
446,432
421,375
24,150
98,99
230,26
309,319
323,217
436,94
243,453
191,263
416,381
397,139
283,37
487,32
15,222
188,150
471,438
33,212
184,381
10,228
392,330
255,32
163,443
237,392
292,99
366,48
61,166
135,115
24,284
115,402
249,402
343,37
436,228
246,104
299,115
72,301
144,177
223,470
410,296
28,2
69,3
470,347
258,464
299,465
101,480
123,239
235,480
7,64
34,167
479,59
162,352
308,177
387,470
60,75
495,3
63,346
250,172
398,70
206,250
90,75
428,70
391,188
74,481
182,14
220,306
247,409
316,14
32,255
386,194
23,142
349,312
252,379
351,358
84,14
442,476
153,373
175,132
400,250
138,250
476,245
233,487
453,261
203,86
342,430
455,307
205,132
298,323
36,323
17,81
110,272
393,368
263,487
392,143
307,35
446,379
275,497
297,256
8,153
286,97
43,339
392,493
105,436
77,108
490,277
94,277
116,36
492,323
343,200
417,149
58,216
410,109
146,36
101,293
82,51
402,406
252,58
285,6
19,237
271,458
169,181
246,401
394,299
70,175
336,294
239,361
294,68
280,170
49,237
197,135
274,355
296,114
444,12
139,130
199,181
273,130
215,125
327,366
354,469
27,74
426,345
494,479
232,479
212,12
60,372
46,474
495,300
476,58
343,468
35,315
453,74
95,366
222,141
185,259
133,69
0,479
74,428
49,371
87,74
331,434
372,243
124,141
316,311
297,69
219,378
310,496
29,254
175,79
254,372
18,95
251,74
325,23
22,214
416,141
495,434
228,90
233,434
379,259
420,260
455,254
133,203
490,440
355,23
52,214
434,316
184,141
258,90
263,434
299,91
332,39
87,208
188,260
353,327
334,85
408,34
256,394
388,321
80,168
66,270
179,147
43,286
392,440
404,265
367,383
344,399
22,348
168,173
415,50
420,394
230,270
73,286
147,235
100,389
496,389
380,214
148,56
165,225
299,225
15,466
183,50
150,102
12,168
204,338
259,45
102,61
201,40
5,128
183,400
238,107
457,410
56,66
281,184
456,185
473,354
185,72
0,292
225,410
266,411
338,287
486,185
296,61
26,200
204,472
331,247
372,56
181,488
129,298
220,416
289,21
349,72
388,0
393,344
120,185
268,83
180,236
56,200
243,26
248,370
250,416
208,190
282,139
185,206
133,16
152,258
229,478
399,135
55,325
300,129
150,370
282,489
15,145
427,89
91,140
217,252
310,443
406,151
194,268
307,145
381,94
251,21
60,453
457,89
200,433
346,258
84,258
492,83
174,151
52,161
131,454
87,155
353,274
375,33
413,325
182,392
163,150
82,161
183,213
196,448
22,295
366,105
135,172
121,274
248,49
387,393
211,167
343,94
463,388
399,403
58,110
116,280
149,228
264,178
267,449
336,54
165,172
299,172
338,100
412,49
417,393
472,100
53,116
295,403
331,60
426,105
481,4
329,172
81,70
442,49
180,49
479,116
382,183
421,111
63,403
151,250
211,301
459,403
324,178
141,471
42,465
111,70
116,414
479,466
262,239
16,183
129,245
316,71
85,138
104,188
34,358
483,184
180,183
273,374
344,25
324,312
115,138
134,188
323,87
56,497
231,498
330,477
397,9
432,380
393,425
71,374
219,272
310,390
122,339
142,25
307,92
386,385
372,487
119,41
485,364
237,262
498,37
272,256
216,324
367,493
119,391
75,92
154,385
190,42
302,283
170,329
395,447
54,154
202,52
293,170
493,201
182,339
258,334
423,401
235,350
461,104
232,52
61,170
82,458
285,63
18,473
384,42
153,109
265,350
227,58
292,453
361,58
347,160
306,351
191,401
452,176
135,469
116,227
415,294
74,1
244,412
192,222
379,48
21,340
356,64
414,42
185,182
451,109
172,135
273,187
350,407
424,356
327,423
421,58
269,418
250,176
40,366
477,367
425,177
463,469
134,1
213,294
309,2
474,69
377,136
454,356
319,131
21,474
169,372
428,74
207,75
69,141
148,434
182,18
187,362
335,260
321,362
90,429
392,13
488,475
161,80
69,491
118,383
178,434
387,19
381,204
229,372
132,439
305,367
379,316
492,193
203,90
417,19
432,327
96,378
295,29
126,220
66,327
88,86
214,225
253,153
142,322
403,97
4,388
141,97
232,215
251,265
383,384
281,107
341,158
357,102
395,394
422,497
147,292
260,169
283,338
33,163
74,164
10,179
385,56
445,107
369,462
179,338
280,390
445,457
381,472
477,180
119,472
213,107
281,241
19,241
132,118
169,185
475,457
213,457
320,354
37,231
298,6
261,124
299,416
393,51
486,242
364,252
124,11
129,355
294,422
354,473
13,180
351,175
120,242
254,242
6,140
446,412
248,427
270,186
60,376
384,473
458,422
208,247
323,197
39,438
37,365
185,263
138,417
262,483
333,134
338,478
164,325
203,253
236,201
427,146
124,145
297,73
27,212
13,314
388,191
214,38
351,309
142,135
254,376
4,201
441,202
210,269
191,27
251,78
383,197
168,43
154,145
319,212
420,264
175,433
36,274
77,275
416,495
75,202
448,218
52,218
492,490
277,336
54,264
128,213
182,449
204,208
355,377
332,393
406,342
65,49
463,95
67,95
480,264
22,352
443,382
60,55
95,49
460,147
190,286
74,111
54,398
491,399
12,172
451,219
440,60
467,163
109,455
257,353
238,111
141,178
153,3
56,70
157,122
46,291
473,358
211,358
21,234
208,60
287,353
347,404
378,471
359,229
460,281
224,4
363,348
0,296
239,312
338,291
431,482
453,241
203,66
342,410
488,235
166,184
312,9
47,492
385,487
388,4
291,71
365,20
406,21
392,123
122,262
103,20
221,241
9,358
97,205
446,359
443,61
121,10
272,179
398,318
98,26
153,487
78,313
325,190
154,308
187,256
374,82
11,30
131,324
353,144
358,488
110,386
316,262
355,190
481,329
167,139
235,273
50,493
119,98
234,21
84,262
249,329
323,278
288,257
287,32
397,200
438,201
176,201
264,48
